Area,Floors,Bedrooms,Bathrooms,Price,Legal status_Sale contract,City_Bình Dương,City_Bình Thuận,City_Bắc Ninh,City_Cần Thơ,City_Hà Nội,City_Hưng Yên,City_Hải Phòng,City_Hồ Chí Minh,City_Khánh Hòa,City_Kiên Giang,City_Long An,City_Lâm Đồng,City_Other,City_Quảng Ninh,City_Thanh Hóa,City_Đà Nẵng,City_Đắk Lắk,City_Đồng Nai
64.0,4.0,4.0,4.0,9.45,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
22.0,2.0,2.0,2.0,2.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
92.0,3.0,4.0,3.0,4.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
46.0,3.0,3.0,3.0,9.66,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
62.5,3.0,4.0,5.0,6.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
45.0,5.0,6.0,4.0,8.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
45.0,5.0,5.0,4.0,6.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
64.1,3.0,4.0,2.0,8.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
81.0,4.0,4.0,3.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50.0,4.0,4.0,3.0,4.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
37.0,4.0,4.0,4.0,7.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
115.0,3.0,2.0,2.0,9.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
80.0,3.0,4.0,3.0,4.55,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40.0,4.0,4.0,3.0,6.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
103.33,3.0,4.0,3.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120.0,2.0,3.0,3.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30.0,5.0,3.0,4.0,7.98,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
112.5,2.0,2.0,2.0,5.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38.0,4.0,3.0,3.0,5.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
52.0,2.0,2.0,2.0,3.08,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
65.0,1.0,2.0,1.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
75.0,3.0,3.0,4.0,5.24,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54.0,4.0,4.0,4.0,4.99,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
60.0,2.0,3.0,3.0,5.4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
100.0,2.0,3.0,2.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,2.0,2.0,2.0,3.15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
75.0,5.0,4.0,4.0,8.3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
62.0,2.0,2.0,1.0,1.45,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
60.0,4.0,4.0,3.0,3.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
56.0,2.0,3.0,2.0,7.58,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
63.0,2.0,3.0,3.0,4.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
34.0,5.0,5.0,4.0,9.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,3.0,2.0,3.0,3.45,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
86.0,1.0,3.0,2.0,2.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28.0,3.0,3.0,3.0,6.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
132.0,3.0,3.0,3.0,9.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
100.0,4.0,3.0,3.0,5.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
38.0,7.0,3.0,6.0,9.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60.0,4.0,3.0,3.0,3.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
111.0,1.0,3.0,1.0,5.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
100.0,3.0,3.0,3.0,6.1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
62.0,3.0,3.0,3.0,4.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
42.0,4.0,4.0,3.0,5.7,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50.0,5.0,4.0,5.0,9.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
38.0,5.0,4.0,4.0,2.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
41.0,5.0,4.0,5.0,3.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
29.0,5.0,3.0,4.0,4.58,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
37.0,5.0,5.0,4.0,6.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
50.0,3.0,3.0,3.0,2.55,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
65.0,4.0,4.0,4.0,3.85,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
38.0,5.0,4.0,3.0,2.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
98.4,4.0,3.0,4.0,8.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
50.0,3.0,3.0,3.0,9.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
75.0,3.0,2.0,3.0,3.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61.0,5.0,5.0,3.0,9.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
53.0,3.0,4.0,3.0,5.69,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
47.0,2.0,2.0,2.0,4.15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
64.0,3.0,4.0,2.0,5.4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
42.0,4.0,4.0,4.0,7.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
33.0,5.0,3.0,3.0,4.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
75.0,3.0,2.0,1.0,2.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30.0,5.0,3.0,4.0,5.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
47.0,4.0,5.0,6.0,7.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
93.0,1.0,3.0,2.0,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
82.9,1.0,4.0,4.0,4.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35.0,5.0,3.0,4.0,5.2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
105.0,3.0,4.0,3.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
88.0,4.0,6.0,7.0,8.95,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
53.3,3.0,3.0,2.0,5.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
52.0,4.0,3.0,3.0,9.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
93.0,4.0,4.0,4.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
68.0,4.0,4.0,4.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
88.0,3.0,3.0,3.0,7.1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
95.0,4.0,3.0,4.0,7.65,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
110.0,3.0,3.0,3.0,8.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
48.0,2.0,2.0,2.0,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
100.0,4.0,8.0,8.0,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
104.0,3.0,3.0,4.0,7.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
100.0,3.0,3.0,3.0,5.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.0,1.0,1.0,1.0,2.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
33.0,6.0,3.0,3.0,6.9,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
106.0,2.0,6.0,6.0,6.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
36.0,2.0,2.0,2.0,4.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
44.0,4.0,3.0,4.0,4.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.0,4.0,3.0,2.0,3.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
50.0,4.0,3.0,3.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
112.0,3.0,3.0,4.0,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
49.7,7.0,7.0,8.0,8.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
46.0,3.0,3.0,3.0,9.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
100.0,2.0,4.0,2.0,3.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
91.6,2.0,2.0,1.0,6.35,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
75.0,2.0,3.0,2.0,1.68,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
55.0,3.0,3.0,3.0,5.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
32.0,4.0,3.0,3.0,3.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
32.0,5.0,3.0,3.0,3.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
90.0,2.0,6.0,3.0,4.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30.0,4.0,4.0,3.0,6.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60.0,4.0,4.0,5.0,8.59,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
46.0,2.0,2.0,3.0,6.1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32.0,5.0,3.0,4.0,5.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
69.8,2.0,3.0,3.0,5.7,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
33.0,7.0,8.0,7.0,6.9,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
88.0,4.0,5.0,5.0,9.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
47.0,2.0,3.0,3.0,8.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
100.0,2.0,3.0,2.0,2.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
58.5,3.0,4.0,3.0,5.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
87.0,3.0,2.0,1.0,1.85,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35.0,1.0,2.0,1.0,1.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
80.0,4.0,3.0,3.0,8.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
26.0,5.0,3.0,3.0,7.98,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
80.0,3.0,4.0,5.0,4.65,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
32.0,4.0,3.0,3.0,5.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
95.0,3.0,3.0,3.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
68.0,3.0,2.0,2.0,3.1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30.0,4.0,4.0,3.0,6.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
100.0,3.0,3.0,2.0,2.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
90.0,3.0,3.0,3.0,5.8,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
42.0,5.0,4.0,5.0,8.89,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
90.0,3.0,4.0,3.0,7.68,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
34.0,5.0,4.0,3.0,5.72,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
106.7,3.0,1.0,2.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
70.0,3.0,3.0,3.0,4.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
32.1,6.0,3.0,3.0,6.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
43.0,3.0,3.0,3.0,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30.0,5.0,3.0,4.0,7.98,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
120.0,3.0,4.0,2.0,6.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42.0,5.0,3.0,3.0,6.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
75.0,1.0,2.0,2.0,3.88,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
33.0,5.0,3.0,3.0,3.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
34.0,3.0,3.0,2.0,2.4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
37.0,5.0,3.0,3.0,5.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
83.2,3.0,5.0,6.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
87.0,2.0,3.0,3.0,8.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
50.0,2.0,3.0,2.0,4.3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
99.9,3.0,3.0,3.0,6.95,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113.0,3.0,3.0,3.0,6.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
36.0,3.0,4.0,3.0,4.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
85.0,3.0,3.0,2.0,5.58,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35.0,2.0,2.0,2.0,4.8,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
44.0,2.0,2.0,2.0,3.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
120.0,1.0,3.0,3.0,3.9,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30.0,3.0,3.0,2.0,5.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
34.9,2.0,2.0,2.0,1.55,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
100.0,2.0,3.0,2.0,3.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
71.0,3.0,3.0,3.0,4.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
57.0,3.0,3.0,3.0,7.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
100.0,3.0,4.0,4.0,5.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133.0,2.0,8.0,8.0,6.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
80.0,3.0,4.0,5.0,6.4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.0,4.0,2.0,3.0,4.35,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40.0,3.0,3.0,2.0,5.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
74.5,3.0,3.0,3.0,8.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
100.0,3.0,4.0,5.0,5.81,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43.0,5.0,3.0,3.0,6.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
75.0,4.0,4.0,4.0,5.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
59.0,3.0,3.0,3.0,7.2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
90.0,3.0,3.0,3.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
72.0,4.0,4.0,5.0,6.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
134.0,2.0,2.0,2.0,6.98,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
98.0,3.0,6.0,7.0,9.2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
82.0,3.0,3.0,4.0,6.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
42.0,1.0,1.0,1.0,4.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
100.0,3.0,3.0,3.0,5.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
84.0,1.0,1.0,1.0,3.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
75.0,4.0,4.0,4.0,7.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
32.0,3.0,3.0,2.0,3.05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
40.0,5.0,4.0,3.0,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60.0,4.0,4.0,5.0,6.15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
90.0,2.0,3.0,2.0,2.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68.0,3.0,4.0,3.0,6.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
44.0,2.0,3.0,2.0,5.45,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
18.0,5.0,2.0,3.0,1.75,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
46.0,4.0,4.0,3.0,6.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
100.0,4.0,3.0,3.0,3.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
90.6,2.0,3.0,2.0,2.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
100.0,3.0,3.0,4.0,4.35,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
71.5,1.0,2.0,1.0,2.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56.0,3.0,3.0,3.0,3.35,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
100.8,1.0,2.0,1.0,4.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
90.0,2.0,3.0,2.0,5.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.0,5.0,4.0,5.0,6.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
55.0,5.0,8.0,8.0,9.15,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
45.0,5.0,4.0,3.0,7.65,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
33.0,3.0,3.0,2.0,1.71,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
32.0,3.0,3.0,2.0,3.05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
42.0,3.0,3.0,3.0,7.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
59.0,3.0,4.0,4.0,7.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
56.0,4.0,6.0,6.0,7.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
95.0,4.0,6.0,7.0,7.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41.0,5.0,3.0,3.0,5.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
99.0,2.0,2.0,3.0,2.85,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62.5,5.0,4.0,4.0,7.6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
56.0,4.0,4.0,3.0,8.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
45.0,6.0,4.0,3.0,8.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
67.5,4.0,3.0,4.0,4.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
37.0,5.0,3.0,4.0,6.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40.3,4.0,6.0,6.0,8.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35.0,6.0,3.0,4.0,5.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
56.0,4.0,4.0,5.0,6.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
12.0,3.0,2.0,3.0,3.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
42.0,4.0,4.0,3.0,7.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
61.0,2.0,2.0,2.0,2.3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
52.0,3.0,4.0,2.0,4.86,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
71.0,3.0,4.0,4.0,7.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
78.0,4.0,3.0,4.0,9.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125.0,3.0,3.0,3.0,10.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30.0,5.0,3.0,4.0,7.98,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
40.0,2.0,3.0,2.0,4.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
17.0,3.0,3.0,3.0,3.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
42.0,3.0,2.0,1.0,2.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52.0,3.0,3.0,3.0,2.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
80.0,2.0,2.0,2.0,6.99,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
63.0,5.0,3.0,3.0,7.3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
50.0,3.0,3.0,2.0,5.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
59.0,3.0,3.0,3.0,5.4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
92.5,2.0,3.0,2.0,4.9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
27.0,2.0,2.0,2.0,2.95,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
44.88,2.0,2.0,2.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
26.0,5.0,3.0,4.0,7.98,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
44.0,2.0,3.0,2.0,5.19,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
57.0,3.0,3.0,3.0,5.1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35.0,5.0,3.0,4.0,5.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
50.0,5.0,3.0,3.0,5.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
59.0,4.0,4.0,4.0,6.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
60.0,5.0,5.0,5.0,5.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35.0,5.0,3.0,3.0,5.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60.0,3.0,3.0,3.0,5.95,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30.0,5.0,4.0,3.0,4.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
44.5,3.0,2.0,1.0,2.15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78.0,3.0,3.0,3.0,9.03,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
55.0,5.0,4.0,6.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50.0,3.0,3.0,3.0,7.65,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
100.0,3.0,4.0,3.0,3.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100.0,4.0,5.0,4.0,6.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
26.0,5.0,3.0,3.0,7.98,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60.0,3.0,3.0,4.0,3.9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89.0,2.0,2.0,2.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
